time,open,high,low,close,volume
2021-05-24 12:00:00,37600.01,38637.7,37266.58,37539.63,32643.663214
2021-05-24 16:00:00,37539.64,39787.96,36818.55,39606.1,28459.495047
2021-05-24 20:00:00,39606.11,39920.0,37955.42,38796.29,20373.516821
2021-05-25 00:00:00,38810.99,39791.77,37800.5,38304.51,21694.802875
2021-05-25 04:00:00,38306.43,39200.0,37608.0,38985.06,16331.600076
2021-05-25 08:00:00,38993.91,39110.0,36486.0,36537.16,23406.301781
2021-05-25 12:00:00,36537.17,38481.18,36419.62,38277.57,27140.252574
2021-05-25 16:00:00,38277.55,38299.88,37011.0,37292.69,12652.656689
2021-05-25 20:00:00,37292.69,38753.98,37250.01,38324.72,10770.614409
2021-05-26 00:00:00,38324.72,39693.66,37800.44,39503.98,16881.43529
2021-05-26 04:00:00,39503.98,40755.0,39000.0,40445.79,18277.29211
2021-05-26 08:00:00,40445.79,40841.0,39379.79,39850.65,17436.648665
2021-05-26 12:00:00,39850.66,40289.75,38440.0,38758.61,23079.234828
2021-05-26 16:00:00,38758.62,39350.0,37900.03,38485.1,17828.269774
2021-05-26 20:00:00,38476.74,39450.69,38280.19,39241.91,11277.892729
2021-05-27 00:00:00,39241.92,39243.1,37134.27,37621.56,15983.293792
2021-05-27 04:00:00,37623.64,38407.42,37204.76,38275.47,11318.161018
2021-05-27 08:00:00,38275.47,39888.02,37826.08,39690.01,16212.379776
2021-05-27 12:00:00,39690.0,40411.14,39256.59,39667.0,18400.644951
2021-05-27 16:00:00,39666.99,39721.28,38500.0,38768.35,14102.539844
2021-05-27 20:00:00,38768.36,39187.35,38195.19,38529.98,10530.139413
2021-05-28 00:00:00,38529.99,38877.83,37687.77,38237.18,11987.458897
2021-05-28 04:00:00,38237.1,38237.1,36442.0,36975.93,25493.584904
2021-05-28 08:00:00,36975.65,37250.0,35100.0,35351.65,30447.395107
2021-05-28 12:00:00,35351.65,37279.98,35168.24,36749.31,22680.510338
2021-05-28 16:00:00,36751.59,36845.93,35551.06,35789.3,22911.388747
2021-05-28 20:00:00,35789.31,36240.0,34684.0,35663.49,21857.291727
2021-05-29 00:00:00,35661.79,36774.44,35617.87,36458.77,13503.571694
2021-05-29 04:00:00,36458.77,37338.58,35604.3,36145.02,14936.627681
2021-05-29 08:00:00,36145.0,36350.0,34567.89,35375.0,19419.647304
2021-05-29 12:00:00,35375.0,35402.34,33800.0,34416.27,28768.898073
2021-05-29 16:00:00,34416.26,35049.0,33632.76,34025.43,21833.742633
2021-05-29 20:00:00,34025.44,35100.0,33752.3,34605.15,14200.605304
2021-05-30 00:00:00,34605.15,34974.99,33379.0,34770.12,14272.272876
2021-05-30 04:00:00,34770.13,36232.09,34631.73,35998.33,16499.135362
2021-05-30 08:00:00,35996.12,36420.0,35546.42,36359.44,12233.871551
2021-05-30 12:00:00,36359.44,36488.0,35100.0,35477.0,13055.150157
2021-05-30 16:00:00,35477.0,36284.44,35300.0,36077.59,9731.034317
2021-05-30 20:00:00,36077.59,36350.0,35500.0,35641.27,7743.922704
2021-05-31 00:00:00,35641.26,36000.0,34250.55,34489.57,14130.865345
2021-05-31 04:00:00,34489.58,35975.0,34153.84,35850.17,16153.468639
2021-05-31 08:00:00,35850.17,37195.0,35588.08,36836.46,22947.486232
2021-05-31 12:00:00,36836.46,37278.03,36333.44,36961.16,18576.759768
2021-05-31 16:00:00,36961.16,37457.07,36510.01,36863.67,14199.653047
2021-05-31 20:00:00,36865.75,37499.0,36557.3,37253.81,8152.502258
2021-06-01 00:00:00,37253.82,37894.81,36478.0,36704.99,14647.058408
2021-06-01 04:00:00,36706.8,37443.72,36561.89,36831.58,10095.347833
2021-06-01 08:00:00,36831.58,36939.81,35902.43,36596.62,13819.887762
2021-06-01 12:00:00,36596.63,37440.0,35666.0,36235.29,22029.825614
2021-06-01 16:00:00,36235.28,36492.89,35716.66,35973.87,12918.452958
2021-06-01 20:00:00,35973.86,36800.0,35873.08,36693.09,7724.091195
2021-06-02 00:00:00,36694.85,36900.0,35920.0,36472.39,8003.519356
2021-06-02 04:00:00,36472.38,37400.0,36472.38,37220.0,12459.234719
2021-06-02 08:00:00,37219.99,37538.07,36851.45,37203.08,12842.303598
2021-06-02 12:00:00,37203.08,38225.0,37058.61,38040.7,17546.732977
2021-06-02 16:00:00,38040.69,38200.0,37727.37,37884.57,9291.591592
2021-06-02 20:00:00,37884.58,37929.97,37320.0,37568.68,7443.990253
2021-06-03 00:00:00,37568.68,37903.14,37170.0,37634.57,8381.714112
2021-06-03 04:00:00,37635.24,39039.19,37600.0,38634.09,16294.658537
2021-06-03 08:00:00,38634.77,39476.0,38518.96,38781.75,16219.774886
2021-06-03 12:00:00,38781.75,39265.25,38288.0,38535.61,17461.331716
2021-06-03 16:00:00,38535.6,38997.0,38431.03,38596.64,9064.796188
2021-06-03 20:00:00,38596.65,39450.0,38532.31,39246.79,8466.830572
2021-06-04 00:00:00,39246.78,39289.07,37320.26,37933.72,17147.964165
2021-06-04 04:00:00,37933.73,37939.25,36218.21,36610.29,23389.574372
2021-06-04 08:00:00,36606.8,37028.65,36072.82,36585.66,13162.875433
2021-06-04 12:00:00,36585.67,37139.0,35555.15,36948.85,21006.882079
2021-06-04 16:00:00,36948.86,37248.94,36708.0,36800.99,9025.764882
2021-06-04 20:00:00,36801.0,37246.99,36462.42,36829.0,7584.738314
2021-06-05 00:00:00,36829.15,37846.6,36613.22,37410.0,9026.45342
2021-06-05 04:00:00,37410.04,37925.0,37410.04,37582.14,6937.427113
2021-06-05 08:00:00,37582.13,37850.0,35667.0,35869.42,17020.94441
2021-06-05 12:00:00,35869.42,36435.0,35250.0,36321.42,16230.48953
2021-06-05 16:00:00,36321.42,36324.2,35692.04,35778.94,7580.997566
2021-06-05 20:00:00,35777.61,36016.1,34800.0,35513.2,13663.309451
2021-06-06 00:00:00,35516.07,36257.34,35405.61,35989.67,8393.518369
2021-06-06 04:00:00,35988.56,36480.0,35701.04,36132.57,7058.620765
2021-06-06 08:00:00,36132.52,36414.55,35800.93,35868.13,7201.662815
2021-06-06 12:00:00,35868.12,36429.28,35450.0,36157.47,9473.724725
2021-06-06 16:00:00,36157.47,36317.81,35705.0,35747.15,6657.597267
2021-06-06 20:00:00,35747.14,35995.28,35222.0,35796.31,8865.082696
2021-06-07 00:00:00,35796.31,36900.0,35498.62,36392.93,11686.918078
2021-06-07 04:00:00,36392.94,36545.01,35850.66,36139.99,7855.827571
2021-06-07 08:00:00,36139.99,36591.72,35900.52,36376.47,10325.1777
2021-06-07 12:00:00,36376.47,36777.47,35860.5,36035.51,10919.494304
2021-06-07 16:00:00,36035.35,36079.63,35328.02,35634.46,10952.38654
2021-06-07 20:00:00,35634.45,35744.52,33300.0,33552.79,25835.14838
2021-06-08 00:00:00,33556.96,34068.01,32351.0,32817.09,27138.252213
2021-06-08 04:00:00,32817.09,33246.09,32123.0,32966.7,18150.28085
2021-06-08 08:00:00,32966.7,33373.01,32651.52,33089.99,16467.157709
2021-06-08 12:00:00,33084.43,33179.23,31000.0,31705.24,28569.800821
2021-06-08 16:00:00,31705.25,32999.35,31563.52,32864.18,18675.740216
2021-06-08 20:00:00,32864.19,33841.98,32661.95,33380.81,14249.957228
2021-06-09 00:00:00,33380.8,33540.47,32396.82,32863.07,13371.488633
2021-06-09 04:00:00,32862.25,34512.95,32536.49,34169.05,22620.333199
2021-06-09 08:00:00,34168.11,35045.55,33808.0,34972.42,20888.74579
2021-06-09 12:00:00,34972.42,36736.0,34512.94,36357.11,38906.503054
2021-06-09 16:00:00,36356.42,37000.0,35650.16,36260.45,25218.74536
2021-06-09 20:00:00,36260.45,37534.79,36112.0,37388.05,15601.781481
2021-06-10 00:00:00,37388.05,37666.11,36751.07,36959.69,15106.209348
2021-06-10 04:00:00,36959.7,37220.99,36500.0,36962.14,12050.349459
2021-06-10 08:00:00,36962.12,38491.0,36242.57,37818.54,29837.785669
2021-06-10 12:00:00,37819.27,38198.23,36612.0,36896.75,23315.077678
2021-06-10 16:00:00,36896.65,37150.0,36100.0,36675.09,15795.991631
2021-06-10 20:00:00,36675.1,37088.0,35782.0,36675.72,13421.871158
2021-06-11 00:00:00,36677.83,37300.0,35936.77,36754.4,13593.745514
2021-06-11 04:00:00,36754.41,37435.0,36390.32,37147.55,13931.72954
2021-06-11 08:00:00,37147.56,37680.4,36921.0,37378.82,14475.662914
2021-06-11 12:00:00,37378.82,37589.0,36747.62,36818.41,12282.870874
2021-06-11 16:00:00,36818.42,37419.01,36511.52,37246.77,12329.343582
2021-06-11 20:00:00,37246.76,37498.58,36745.0,37331.98,11852.652876
2021-06-12 00:00:00,37331.98,37463.63,35277.0,35571.19,24477.86472
2021-06-12 04:00:00,35572.84,35726.68,35000.0,35289.06,15392.992603
2021-06-12 08:00:00,35289.06,35900.0,34600.36,35596.7,18010.310808
2021-06-12 12:00:00,35597.5,36238.0,35315.0,35384.96,14248.780199
2021-06-12 16:00:00,35384.96,35997.67,35300.0,35730.0,8363.097874
2021-06-12 20:00:00,35730.01,36143.93,35420.32,35546.11,7224.503786
2021-06-13 00:00:00,35546.12,35926.96,34816.02,34867.8,9711.333532
2021-06-13 04:00:00,34867.81,35499.86,34757.0,35280.02,8911.507916
2021-06-13 08:00:00,35282.02,36099.0,35171.55,35904.03,10701.328348
2021-06-13 12:00:00,35904.02,36150.0,35670.0,36034.97,9405.698575
2021-06-13 16:00:00,36034.96,37750.14,35970.0,37650.0,22064.60781
2021-06-13 20:00:00,37650.0,39380.0,37636.18,39020.57,26126.549374
2021-06-14 00:00:00,39020.56,39800.0,38730.0,38975.14,19015.540586
2021-06-14 04:00:00,38975.14,39700.0,38782.34,39555.24,12639.858186
2021-06-14 08:00:00,39555.25,39629.01,38820.0,39166.33,13481.896236
2021-06-14 12:00:00,39166.33,41064.05,39040.0,40685.37,32269.375259
2021-06-14 16:00:00,40685.37,40740.03,39323.1,39716.06,19945.827005
2021-06-14 20:00:00,39716.06,40605.87,39602.0,40516.29,11169.894677
2021-06-15 00:00:00,40516.28,40900.0,39856.6,40404.86,12104.794455
2021-06-15 04:00:00,40403.13,40580.0,40100.0,40365.74,8921.675209
2021-06-15 08:00:00,40367.41,40400.0,39531.0,39839.9,13863.182145
2021-06-15 12:00:00,39839.9,40450.0,39720.0,40065.01,12670.080894
2021-06-15 16:00:00,40065.01,41330.0,39768.0,39958.01,22512.745925
2021-06-15 20:00:00,39957.76,40365.27,39506.4,40144.04,10607.14421
2021-06-16 00:00:00,40143.8,40181.95,39610.0,40013.63,7196.474633
2021-06-16 04:00:00,40013.64,40527.14,39840.0,40126.87,14664.544184
2021-06-16 08:00:00,40126.87,40260.14,38877.46,39080.01,16161.836477
2021-06-16 12:00:00,39080.01,39504.99,38565.0,38775.66,16463.578039
2021-06-16 16:00:00,38775.66,39735.52,38301.68,38680.11,23114.725115
2021-06-16 20:00:00,38680.1,38925.0,38116.01,38349.01,10170.818489
2021-06-17 00:00:00,38349.0,38978.75,38213.23,38865.05,8985.156279
2021-06-17 04:00:00,38865.05,39400.0,38644.4,39207.36,11394.731
2021-06-17 08:00:00,39208.67,39559.88,39057.27,39146.36,10847.197426
2021-06-17 12:00:00,39148.26,39195.9,38411.39,39007.91,15961.09659
2021-06-17 16:00:00,39008.01,39111.56,37505.0,37702.53,21600.732073
2021-06-17 20:00:00,37702.53,38258.0,37365.0,38092.97,10752.393751
2021-06-18 00:00:00,38092.97,38202.84,37213.0,37926.79,11186.101125
2021-06-18 04:00:00,37926.78,38148.11,37377.0,37715.03,10812.076487
2021-06-18 08:00:00,37715.04,38029.99,37063.8,37821.95,15124.118034
2021-06-18 12:00:00,37818.57,37948.55,36278.5,36355.1,24222.201625
2021-06-18 16:00:00,36355.97,36818.44,35129.29,35327.24,22970.087923
2021-06-18 20:00:00,35323.65,35928.39,35232.26,35819.84,10913.457741
2021-06-19 00:00:00,35820.48,36297.3,34803.52,35103.44,14164.148336
2021-06-19 04:00:00,35103.44,35873.9,34961.39,35785.96,12578.956536
2021-06-19 08:00:00,35785.95,35995.0,35561.81,35940.22,8978.991943
2021-06-19 12:00:00,35940.22,36457.0,35550.0,36114.85,15007.230988
2021-06-19 16:00:00,36114.85,36210.0,35360.08,35943.65,10375.918859
2021-06-19 20:00:00,35943.65,36200.0,35394.75,35483.72,7607.202799
2021-06-20 00:00:00,35483.72,35800.0,35119.21,35527.24,8060.733689
2021-06-20 04:00:00,35527.25,35922.0,35363.02,35637.71,7298.442626
2021-06-20 08:00:00,35637.72,35693.88,33724.48,33872.9,24304.190491
2021-06-20 12:00:00,33870.56,34666.0,33336.0,34422.71,23737.239666
2021-06-20 16:00:00,34422.11,35700.92,34289.0,35502.82,13435.427801
2021-06-20 20:00:00,35502.83,36137.72,35380.0,35600.16,13042.136577
2021-06-21 00:00:00,35600.17,35750.0,34566.82,34649.63,12048.18009
2021-06-21 04:00:00,34651.86,34725.82,32266.0,33025.5,38363.452108
2021-06-21 08:00:00,33025.5,33577.12,31710.0,32520.56,46870.924317
2021-06-21 12:00:00,32530.68,33222.22,31927.91,32687.99,26966.552455
2021-06-21 16:00:00,32685.84,33000.0,32034.52,32563.89,18931.962243
2021-06-21 20:00:00,32563.89,32800.0,31251.23,31608.93,25597.801946
2021-06-22 00:00:00,31614.12,33260.0,31168.0,33018.22,23909.814239
2021-06-22 04:00:00,33018.21,33109.81,32479.0,32648.98,10838.814384
2021-06-22 08:00:00,32647.96,32658.63,31112.0,31243.41,31110.25148
2021-06-22 12:00:00,31236.53,31980.0,28805.0,31708.08,86060.1624
2021-06-22 16:00:00,31707.56,33298.78,31620.0,32404.06,37371.545784
2021-06-22 20:00:00,32404.06,32987.0,32150.0,32509.56,14917.591475
2021-06-23 00:00:00,32509.56,34444.0,31683.0,33966.43,32702.644564
2021-06-23 04:00:00,33969.69,34392.1,33574.11,33982.26,18440.425426
2021-06-23 08:00:00,33982.26,34500.0,33650.21,33911.39,18341.765169
2021-06-23 12:00:00,33911.4,34881.0,33400.3,33490.14,28265.873145
2021-06-23 16:00:00,33490.14,33947.17,32870.99,32879.97,16689.643728
